,moc_id,tow_id,cruise_number,date_time,date,station_number,time,depth_m,temp_DegC,sal,net_angle,record_number,V10,V11,time_bins_in_sec,net_number
5038,TC8604_5_1,TC8604_5,8604,6/25/1986 11:03,6/25/1986,5,11:03:28,8,25.9,34.80397,49,53,61.51502,15.00366,411.2658,1
5039,TC8604_5_1,TC8604_5,8604,6/25/1986 11:03,6/25/1986,5,11:03:32,8,25.9,34.81132,46,54,61.51502,0,456.313,1
5040,TC8604_5_1,TC8604_5,8604,6/25/1986 11:03,6/25/1986,5,11:03:36,8,25.9,34.81132,51,54,61.51502,0,458.5144,1
5041,TC8604_5_1,TC8604_5,8604,6/25/1986 11:03,6/25/1986,5,11:03:40,8,25.9,34.80397,49,55,30.74343,0,461.5651,1
5042,TC8604_5_1,TC8604_5,8604,6/25/1986 11:03,6/25/1986,5,11:03:44,10,25.9,34.80335,51,56,61.51502,-30.00733,464.7014,1
5043,TC8604_5_1,TC8604_5,8604,6/25/1986 11:03,6/25/1986,5,11:03:48,8,25.9,34.80397,51,57,61.51502,30.00733,467.6367,1
5044,TC8604_5_1,TC8604_5,8604,6/25/1986 11:03,6/25/1986,5,11:03:52,8,25.9,34.81132,48,57,61.51502,0,469.9677,1
5045,TC8604_5_1,TC8604_5,8604,6/25/1986 11:03,6/25/1986,5,11:03:56,10,25.9,34.80335,51,58,30.74343,-29.97987,473.3052,1
5046,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:00,9,25.91,34.79606,49,59,61.51502,15.00366,476.5563,1
5047,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:04,10,25.9,34.80335,49,59,61.51502,-15.00366,478.8443,1
5048,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:08,10,25.91,34.8031,51,60,30.74343,0,481.4479,1
5049,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:12,10,25.9,34.80335,53,61,61.51502,0,484.6709,1
5050,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:16,12,25.9,34.79538,64,61,61.51502,-30.00733,486.7069,1
5051,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:20,13,25.89,34.80267,59,62,30.75751,-15.00366,489.378,1
5052,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:24,15,25.89,34.80205,57,62,30.75751,-29.97987,492.3375,1
5053,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:28,17,25.89,34.80879,56,63,30.74343,-30.00733,495.7455,1
5054,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:32,18,25.89,34.80111,57,63,30.74343,-15.00366,498.6727,1
5055,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:36,21,25.88,34.80779,55,63,30.74343,-45.01099,501.8513,1
5056,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:40,22,25.87,34.80773,54,64,20.49875,-14.98994,505.0539,1
5057,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:44,25,25.8,34.83067,57,64,20.49875,-45.01099,508.39,1
5058,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:48,26,25.74,34.82456,51,65,30.75751,-15.00366,511.6675,1
5059,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:52,28,25.71,34.83945,55,65,30.75751,-30.00733,515.0492,1
5060,TC8604_5_1,TC8604_5,8604,6/25/1986 11:04,6/25/1986,5,11:04:56,29,25.68,34.8252,54,65,30.75751,-14.98994,518.0494,1
5061,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:00,31,25.62,34.84091,53,66,20.49875,-30.00733,521.2766,1
5062,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:04,32,25.62,34.82586,55,66,20.49875,-15.00366,524.049,1
5063,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:08,34,25.62,34.83261,51,67,30.74343,-29.97987,527.1254,1
5064,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:12,35,25.61,34.83256,52,67,30.74343,-15.00366,529.9745,1
5065,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:16,36,25.62,34.82461,54,68,30.75751,-15.00366,533.4623,1
5066,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:20,38,25.61,34.83899,51,68,30.75751,-30.00733,536.3376,1
5067,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:24,40,25.62,34.83074,54,69,30.74343,-29.97987,540.0279,1
5068,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:28,42,25.62,34.82275,51,69,30.74343,-30.00733,543.1043,1
5069,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:32,42,25.62,34.82275,54,70,30.75751,0,546.5921,1
5070,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:36,45,25.62,34.82181,53,70,30.75751,-45.01099,549.8193,1
5071,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:40,46,25.62,34.8215,54,71,30.74343,-14.98994,553.5096,1
5072,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:44,46,25.61,34.82913,52,71,30.74343,0,556.1573,1
5073,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:48,48,25.6,34.83615,52,72,30.75751,-30.00733,559.5242,1
5074,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:52,50,25.17,34.99564,57,72,30.75751,-30.00733,562.4513,1
5075,TC8604_5_1,TC8604_5,8604,6/25/1986 11:05,6/25/1986,5,11:05:56,51,25.05,34.9173,51,73,30.74343,-14.98994,565.8593,1
5076,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:00,52,24.95,34.9274,51,73,30.74343,-15.00366,568.5336,1
5077,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:04,54,24.93,34.91251,56,74,30.75751,-30.00733,572.1453,1
5078,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:08,56,24.85,34.93662,54,74,30.75751,-29.97987,575.1455,1
5079,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:12,56,24.75,34.94716,53,75,30.74343,0,578.4716,1
5080,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:16,59,24.71,34.95492,55,75,30.74343,-45.01099,581.4471,1
5081,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:20,61,24.56,34.97397,54,75,30.74343,-30.00733,584.6498,1
5082,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:24,62,24.5,34.9756,55,76,20.49875,-14.98994,587.6253,1
5083,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:28,64,24.45,34.98406,52,76,20.49875,-30.00733,590.676,1
5084,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:32,65,24.16,35.03843,54,77,30.75751,-15.00366,593.8787,1
5085,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:36,68,24.05,35.04131,51,77,30.75751,-45.01099,597.1562,1
5086,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:40,68,23.24,35.20007,51,78,30.74343,0,600.7653,1
5087,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:44,69,23.07,35.22943,54,78,30.74343,-15.00366,603.563,1
5088,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:48,72,22.74,35.24995,51,79,30.75751,-45.01099,607.3733,1
5089,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:52,72,22.63,35.24708,51,79,30.75751,0,610.2486,1
5090,TC8604_5_1,TC8604_5,8604,6/25/1986 11:06,6/25/1986,5,11:06:56,74,22.52,35.25885,54,80,30.74343,-29.97987,613.5339,1
5091,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:00,76,22.35,35.27339,51,80,30.74343,-30.00733,616.6103,1
5092,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:04,77,22.28,35.26091,54,81,30.75751,-15.00366,620.3006,1
5093,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:08,78,22.05,35.26339,51,81,30.75751,-14.98994,622.9749,1
5094,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:12,79,21.95,35.26771,51,82,30.74343,-15.00366,626.584,1
5095,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:16,82,21.86,35.27092,53,82,30.74343,-45.01099,629.6092,1
5096,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:20,82,21.77,35.25978,54,83,30.75751,0,632.8946,1
5097,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:24,83,21.66,35.26469,51,83,30.75751,-14.98994,635.5688,1
5098,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:28,85,21.61,35.25101,53,84,30.74343,-30.00733,639.0968,1
5099,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:32,86,21.55,35.24584,51,84,30.74343,-15.00366,641.9721,1
5100,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:36,87,21.53,35.23876,53,85,30.75751,-15.00366,645.0962,1
5101,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:40,89,21.48,35.2405,52,85,30.75751,-29.97987,647.9453,1
5102,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:44,90,21.43,35.22714,53,86,30.74343,-15.00366,651.4733,1
5103,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:48,91,21.37,35.22973,51,86,30.74343,-15.00366,654.1476,1
5104,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:52,92,21.34,35.21542,55,87,30.75751,-15.00366,657.3923,1
5105,TC8604_5_1,TC8604_5,8604,6/25/1986 11:07,6/25/1986,5,11:07:56,94,21.25,35.21141,54,87,30.75751,-29.97987,660.19,1
5106,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:00,95,21.2,35.20582,51,88,30.74343,-15.00366,663.598,1
5107,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:04,96,21.15,35.20794,52,88,30.74343,-15.00366,666.2457,1
5108,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:08,98,21.13,35.19279,53,89,30.74343,-29.97987,669.7737,1
5109,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:12,100,21.11,35.2008,54,89,30.74343,-30.00733,672.7739,1
5110,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:16,100,21.11,35.19307,51,90,30.75751,0,676.1819,1
5111,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:20,102,21.11,35.17692,53,90,30.75751,-30.00733,679.0051,1
5112,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:24,103,21.1,35.1848,52,91,30.74343,-14.98994,682.5736,1
5113,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:28,104,21.11,35.18395,53,91,30.74343,-15.00366,685.1949,1
5114,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:32,106,21.1,35.18376,53,92,30.75751,-30.00733,688.521,1
5115,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:36,106,21.1,35.18376,50,93,61.51502,0,691.9703,1
5116,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:40,108,21.09,35.19129,55,93,61.51502,-29.97987,695.215,1
5117,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:44,109,21.09,35.17547,51,93,61.51502,-15.00366,697.8893,1
5118,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:48,111,21.09,35.19024,53,94,20.49875,-30.00733,701.4173,1
5119,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:52,111,21.05,35.19223,51,95,61.51502,0,704.6243,1
5120,TC8604_5_1,TC8604_5,8604,6/25/1986 11:08,6/25/1986,5,11:08:56,113,20.94,35.1661,52,95,61.51502,-29.97987,707.4734,1
5121,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:00,114,20.71,35.20068,53,96,30.74343,-15.00366,710.7995,1
5122,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:04,115,20.62,35.18168,51,96,30.74343,-15.00366,714.2075,1
5123,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:08,116,20.35,35.17214,52,97,30.74343,-14.98994,717.373,1
5124,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:12,118,20.09,35.16195,51,97,30.74343,-30.00733,720.2483,1
5125,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:16,120,19.94,35.16159,53,98,30.75751,-30.00733,723.7763,1
5126,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:20,120,19.87,35.14197,51,98,30.75751,0,726.4505,1
5127,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:24,122,19.78,35.13057,51,99,30.74343,-29.97987,730.0596,1
5128,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:28,123,19.73,35.13297,54,99,30.74343,-15.00366,732.8573,1
5129,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:32,124,19.69,35.11134,51,100,30.75751,-15.00366,736.2653,1
5130,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:36,126,19.65,35.12066,53,100,30.75751,-30.00733,738.8866,1
5131,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:40,127,19.54,35.11078,51,101,30.74343,-14.98994,742.4958,1
5132,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:44,129,19.48,35.10558,51,101,30.74343,-30.00733,745.3711,1
5133,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:48,130,19.47,35.0901,51,102,30.75751,-15.00366,748.9802,1
5134,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:52,131,19.45,35.08302,51,102,30.75751,-15.00366,751.8555,1
5135,TC8604_5_1,TC8604_5,8604,6/25/1986 11:09,6/25/1986,5,11:09:56,133,19.41,35.07671,53,102,30.75751,-29.97987,754.6787,1
5136,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:00,134,19.36,35.07132,48,103,20.49875,-15.00366,757.6347,1
5137,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:04,136,19.3,35.10539,53,103,20.49875,-30.00733,760.458,1
5138,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:08,137,19.2,35.04789,51,104,30.74343,-14.98994,763.3333,1
5139,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:12,138,19.09,35.05381,47,104,30.74343,-15.00366,766.3168,1
5140,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:16,140,19.05,35.10261,56,105,30.75751,-30.00733,769.7249,1
5141,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:20,140,18.93,35.03871,48,105,30.75751,0,772.4805,1
5142,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:24,142,18.88,35.03302,51,105,30.75751,-29.97987,775.1548,1
5143,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:28,143,18.85,35.02652,51,106,20.49875,-15.00366,777.8291,1
5144,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:32,144,18.75,35.02412,51,106,20.49875,-15.00366,780.5033,1
5145,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:36,146,18.66,35.00502,52,107,30.75751,-30.00733,783.151,1
5146,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:40,147,18.63,35.00643,47,107,30.75751,-14.98994,786.1345,1
5147,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:44,148,18.6,34.99994,53,108,30.74343,-15.00366,789.4606,1
5148,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:48,150,18.33,34.98369,50,108,30.74343,-30.00733,792.3625,1
5149,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:52,150,18.29,34.96237,51,109,30.75751,0,795.7705,1
5150,TC8604_5_1,TC8604_5,8604,6/25/1986 11:10,6/25/1986,5,11:10:56,152,18.25,34.97195,51,110,61.45874,-29.97987,799.1785,1
5151,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:00,153,18.17,34.96059,51,110,61.45874,-15.00366,802.5865,1
5152,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:04,154,18.04,34.93643,50,111,30.75751,-15.00366,806.0358,1
5153,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:08,156,17.91,34.90399,52,111,30.75751,-29.97987,809.4028,1
5154,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:12,157,17.81,34.90978,51,112,30.74343,-15.00366,813.0119,1
5155,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:16,158,17.62,34.88146,51,112,30.74343,-15.00366,815.6862,1
5156,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:20,159,17.58,34.87563,51,113,30.75751,-15.00366,819.0942,1
5157,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:24,160,17.5,34.8564,47,113,30.75751,-14.98994,821.8776,1
5158,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:28,162,17.44,34.85942,53,114,30.74343,-30.00733,825.2037,1
5159,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:32,162,17.38,34.82338,51,114,30.74343,0,827.6768,1
5160,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:36,163,17.37,34.82363,49,115,30.75751,-15.00366,830.9673,1
5161,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:40,166,17.36,34.82313,51,115,30.75751,-44.96981,833.8425,1
5162,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:44,167,17.34,34.83198,51,116,30.74343,-15.00366,837.4517,1
5163,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:48,168,17.35,34.81504,51,116,30.74343,-15.00366,840.1259,1
5164,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:52,170,17.33,34.81554,49,117,30.75751,-30.00733,844.0178,1
5165,TC8604_5_1,TC8604_5,8604,6/25/1986 11:11,6/25/1986,5,11:11:56,170,17.28,34.81871,50,117,30.75751,0,846.9197,1
5166,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:00,172,17.22,34.79783,51,117,30.75751,-30.00733,849.5939,1
5167,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:04,173,17.21,34.80606,51,118,20.49875,-15.00366,852.2682,1
5168,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:08,174,17.19,34.79897,50,118,20.49875,-14.98994,854.9693,1
5169,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:12,176,17.17,34.79151,51,119,30.74343,-30.00733,857.6436,1
5170,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:16,176,17.11,34.78735,49,119,30.74343,0,860.3718,1
5171,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:20,178,17.08,34.78851,51,120,30.75751,-30.00733,863.7799,1
5172,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:24,179,17.06,34.7894,51,120,30.75751,-14.98994,866.4541,1
5173,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:28,180,16.96,34.77947,46,121,30.74343,-15.00366,870.0714,1
5174,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:32,183,16.96,34.77832,52,121,30.74343,-45.01099,872.9205,1
5175,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:36,184,16.93,34.76389,50,122,30.75751,-15.00366,876.7714,1
5176,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:40,185,16.92,34.76415,51,122,30.75751,-14.98994,879.6467,1
5177,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:44,187,16.91,34.74804,51,122,30.75751,-30.00733,882.7231,1
5178,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:48,189,16.83,34.74445,50,123,20.49875,-30.00733,886.0265,1
5179,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:52,190,16.74,34.74188,50,123,20.49875,-15.00366,888.9284,1
5180,TC8604_5_1,TC8604_5,8604,6/25/1986 11:12,6/25/1986,5,11:12:56,191,16.67,34.72203,50,124,30.74343,-14.98994,891.8302,1
5181,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:00,193,16.62,34.74056,52,124,30.74343,-30.00733,894.8809,1
5182,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:04,194,16.5,34.72401,50,124,30.74343,-15.00366,897.7827,1
5183,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:08,196,16.44,34.70312,49,125,20.49875,-29.97987,900.7114,1
5184,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:12,197,16.43,34.7034,50,125,20.49875,-15.00366,903.6133,1
5185,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:16,199,16.42,34.69526,51,125,20.49875,-30.00733,905.9559,1
5186,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:20,200,16.42,34.69489,47,126,20.50501,-15.00366,908.9395,1
5187,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:24,200,16.42,34.68686,39,127,61.45874,0,912.8647,1
5188,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:28,199,16.42,34.68724,42,127,61.45874,15.00366,915.1914,1
5189,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:32,198,16.41,34.68027,41,128,30.75751,15.00366,918.024,1
5190,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:36,198,16.43,34.67896,44,129,61.51502,0,921.1612,1
5191,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:40,197,16.43,34.67934,42,129,61.51502,14.98994,923.1493,1
5192,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:44,198,16.43,34.68697,45,130,30.74343,-15.00366,925.2093,1
5193,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:48,197,16.43,34.68736,42,131,61.51502,15.00366,928.2606,1
5194,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:52,197,16.44,34.6867,43,131,61.51502,0,930.6064,1
5195,TC8604_5_1,TC8604_5,8604,6/25/1986 11:13,6/25/1986,5,11:13:56,197,16.46,34.67736,46,132,30.74343,0,932.8234,1
5196,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:00,197,16.45,34.68603,43,132,30.74343,0,935.3693,1
5197,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:04,197,16.45,34.68603,46,133,30.75751,0,937.5864,1
5198,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:08,196,16.46,34.68576,42,134,61.45874,14.98994,939.9751,1
5199,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:12,196,16.46,34.68576,43,134,61.45874,0,942.3208,1
5200,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:16,196,16.47,34.68511,46,135,30.75751,0,944.5378,1
5201,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:20,196,16.48,34.67644,43,136,61.51502,0,947.7322,1
5202,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:24,197,16.48,34.68407,50,136,61.51502,-14.98994,949.977,1
5203,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:28,198,16.46,34.68499,51,137,30.74343,-15.00366,952.5806,1
5204,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:32,200,16.47,34.68358,52,137,30.74343,-30.00733,955.5446,1
5205,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:36,200,16.46,34.68422,43,138,30.75751,0,958.8909,1
5206,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:40,200,16.49,34.68226,42,139,61.45874,0,962.2809,1
5207,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:44,199,16.49,34.68265,44,139,61.45874,15.00366,965.1839,1
5208,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:48,200,16.49,34.68226,44,140,30.75751,-15.00366,968.087,1
5209,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:52,199,16.48,34.6833,46,141,61.51502,15.00366,971.1097,1
5210,TC8604_5_1,TC8604_5,8604,6/25/1986 11:14,6/25/1986,5,11:14:56,199,16.48,34.6833,42,141,61.51502,0,973.4984,1
